artistName,trackName,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,genres
Circa Survive,"Battle, My Love",0,0,0,0,0,0,0,0,0,0,0,7637,None
Claire Laffut,Nudes,278,1416,0,0,0,0,4062,0,746,0,0,0,french indie pop
Claire Rosinkranz,don't miss me,0,0,0,0,0,0,123949,0,0,0,0,0,None
Clamavi De Profundis,Song of Durin (Complete Edition),0,0,0,0,0,4680,0,0,0,0,0,0,None
Claptu,Jazzmund,0,0,0,0,0,0,110062,0,0,0,0,0,None
Clara Moth,Rotten Throne,0,0,0,0,0,0,0,0,0,0,33373,0,None
Clarissa,nada contra (ciume),0,75000,0,0,99520,144471,0,0,0,0,0,0,pop nacional
Claude Debussy,"Page D'album, L. 133: Piece Pour Le Vetement Du Blesse",0,0,0,0,117973,0,0,0,0,0,0,0,None
Claudie Mackula,A Mermaid's Desire,0,0,0,0,0,0,0,0,0,0,0,831,None
Clio Cadence,Innocence (Acoustic Version),155983,0,0,0,0,0,0,0,0,0,0,0,None
Clower,Papa Rose,2229,2790,0,2437,2809,0,148745,3260,16775,0,3410,1024,None
Coco Jones,ICU (with Justin Timberlake) - Remix,0,0,0,0,0,0,218566,0,0,0,0,0,None
Cody Fry,Eleanor Rigby,0,0,0,0,0,0,47340,0,0,0,1813,0,None
Cody Fry,Underground,0,0,0,0,0,0,0,0,0,0,2410,0,None
Coeo,Back in the Days,0,0,0,0,4320,0,0,0,0,0,0,0,None
Colde,Poem (Shhh),0,0,0,0,0,0,0,0,0,0,0,0,None
Coldplay,A L I E N S,0,0,0,0,0,0,0,0,0,0,1021,240650,permanent wave
Coldplay,Adventure of a Lifetime,0,0,0,0,0,0,0,0,0,0,263786,0,permanent wave
Coldplay,Don't Panic,0,0,0,0,0,0,0,0,0,0,0,410598,permanent wave
Coldplay,Everglow,0,0,0,0,0,0,0,282693,0,0,1310,0,permanent wave
Coldplay,God Put a Smile upon Your Face,4133,0,0,0,1184,0,0,16768,0,0,1151,0,permanent wave
Coldplay,Hymn for the Weekend,0,0,0,0,882,0,0,0,0,0,0,0,permanent wave
Coldplay,Magic,53228,789,2533,0,0,0,0,0,0,0,0,0,permanent wave
Coldplay,Orphans,197533,0,0,1346,0,5735,0,0,789,0,1430,0,permanent wave
Coldplay,Sparks,0,0,0,0,1904,1492,0,0,0,1253,0,0,permanent wave
Coldplay,Spies,0,0,0,318773,0,0,0,0,1130,0,0,0,permanent wave
Coldplay,Trouble,0,0,2569,1160,1137,0,209146,0,0,0,0,0,permanent wave
Coldplay,Violet Hill,0,18242,0,0,3980,0,0,0,0,0,1216,222653,permanent wave
Coldplay,Viva La Vida,0,0,0,0,0,147423,1253,0,4081,0,0,0,permanent wave
Coldplay,Yellow,115703,0,0,0,2647,2005,0,0,0,0,130050,0,permanent wave
Collin Selman,YOUlogy,0,0,0,0,43775,0,256367,0,0,0,0,0,None
Colossal Trailer Music,Quiet Moon,0,0,0,0,0,0,0,0,0,0,0,4160,None
Colter Wall,The Devil Wears a Suit and Tie,0,0,0,0,0,125781,0,0,0,0,33367,1536,canadian americana
Con Cook,slipped,0,1160,0,0,0,0,0,0,19723,0,0,0,None
Conan Gray,Never Ending Song,0,0,0,0,0,20780,0,0,0,0,170498,2176,bedroom pop
Conan Gray,The Exit,0,0,0,221054,221054,0,0,0,0,0,0,13055,bedroom pop
Contra,Civi,0,0,0,0,0,0,0,0,0,0,4806,0,None
Contra,Olu,2773,0,0,0,0,0,0,0,0,0,0,106684,None
Contra,islak kum,0,0,0,0,0,0,0,0,0,0,33429,0,None
Coolio,Gangsta's Paradise,0,0,240693,0,50790,0,0,0,0,0,0,0,None
Corbon Amodio,numb myself~,0,0,0,0,0,0,0,0,0,0,0,63870,None
Cordae,Chronicles (feat. H.E.R. & Lil Durk),0,0,0,0,121380,0,0,0,0,0,0,0,None
Corso Fiocarda,O Soave Fanciulla,0,0,0,0,177670,0,0,0,0,0,0,0,None
Cosmo Sheldrake,In Berlin,0,0,0,0,0,0,261639,0,0,0,0,0,None
Cosmo Sheldrake,No. 3,0,0,0,0,0,0,42840,0,0,0,0,0,None
Cosmo Sheldrake,The Moss,181618,0,0,0,0,0,0,0,0,0,0,0,None
Cosmo Sheldrake,The Woods,0,0,0,0,0,22532,0,0,0,0,0,0,None
Counting Crows,"Accidentally In Love - From ""Shrek 2"" Soundtrack",188036,152404,0,189473,5201,304108,0,114175,0,0,0,0,neo mellow
Cousin Stizz,Perfect (Remix) (feat. Doja Cat & BIA),0,0,0,43946,197461,0,0,0,4982,0,90300,11433,boston hip hop
Cousin Stizz,Perfect (feat. City Girls),0,0,0,7189,183785,0,196932,0,0,0,196932,6713,boston hip hop
Cowboy Malfoy,How I'd Kill,0,0,0,0,0,0,0,0,36654,0,0,0,None
CrazyJaZz,Do Not Stop,0,0,0,0,0,0,225974,0,0,0,0,0,None
CrazyJaZz,Even More,0,0,0,0,0,0,150102,0,0,0,0,0,None
CrazyJaZz,Pastimes,0,0,0,0,0,0,212524,0,0,0,0,0,None
CrazyJaZz,Reflet,0,0,0,0,0,0,134522,0,0,0,0,0,None
Crim3s,Lost,147434,0,0,0,0,0,51495,0,0,0,2450,1344,witch house
Crim3s,Stay Ugly,148447,0,0,0,0,0,0,0,0,0,0,0,witch house
Crippled Black Phoenix,In Bad Dreams,0,0,0,0,0,0,0,0,0,0,0,4650,None
Critical,PIRANA,0,0,0,228741,0,35800,1880,88514,265490,0,175777,219132,None
Cruachan,The Morrigan's Call,0,0,0,0,0,0,0,0,0,0,107666,0,None
Crush,Beautiful,0,0,0,0,0,0,0,0,0,597,0,0,None
Crystal Castles,Reckless,0,0,0,0,0,0,208400,0,0,0,1600,1322,alternative dance
Crystal Castles,Vietnam,0,15253,0,0,0,0,0,0,0,0,0,0,alternative dance
Crywolf,Anachronism,0,1462,0,0,30288,10172,0,0,1792,0,0,0,chillstep
Crywolf,Anachronism [Instrumental Version],0,368686,8777,0,2346,0,0,0,0,0,768,12821,chillstep
Cults,Gilded Lily,0,0,0,0,0,0,212736,0,0,0,0,0,None
Cults,You Know What I Mean,0,0,0,0,0,0,0,0,0,0,0,1322,None
Curbi,Vertigo,0,0,0,0,0,0,0,0,0,0,0,0,None
Curly Heads,Reconcile,129390,0,0,0,0,0,0,0,0,0,0,0,None
Curly Heads,Ruby Dress Skinny Dog,694972,122832,218662,202106,404212,202107,0,0,0,0,0,467159,polish alternative rock
Current Joys,CIGARETTES,0,0,0,0,0,0,0,124489,0,0,0,0,None
Cutting Crew,(I Just) Died In Your Arms,560800,0,0,0,0,0,0,0,0,0,0,0,None
Cyndi Lauper,Time After Time,0,0,0,0,0,0,0,0,0,0,3882,1045,dance pop
Cecile McLorin Salvant,I Didn't Know What Time It Was,96258,1114,0,0,0,0,2716,0,0,0,4160,0,contemporary vocal jazz
Co shu Nie,who are you?,80240,0,0,0,0,0,0,0,0,0,0,0,None
D.J. O.G. Style,Return of the Tres - Instrumental,1300,0,8180,0,0,0,0,0,1493,0,0,0,None
D3,D3N3N,0,0,0,0,0,0,0,0,0,0,64651,0,None
D3,Eski Benz,94388,4108,0,63251,0,12030,1230,296656,285906,0,194851,0,None
D3,Eski Benz - Remix,0,7869,0,0,0,119040,17692,12037,475944,0,77730,0,None
D3,HOT WHEELS,0,0,0,0,0,0,0,0,0,0,143884,0,None
D3,Kalbim Duman,132000,0,0,183260,132000,13905,0,132000,1998990,290517,742806,432416,None
D3,Misil Misil Uyurum,0,0,0,14590,0,0,0,0,0,0,0,0,None
D3,Sahil Boyu,0,0,0,0,186666,43510,0,186666,190384,2089,0,7317,None
D3,CEKBINBESYUZDUMAN,55030,80062,5205,99730,0,177045,191360,0,728408,0,272738,79830,None
DAY6,I Need Somebody,0,1416,0,188755,0,0,0,0,0,0,0,0,None
DAY6,I Wait,128180,0,0,218678,5316,0,0,0,0,0,0,1230,None
DAY6,Shoot Me,0,0,0,144544,175836,0,0,0,0,0,0,0,None
DAY6,You Were Beautiful,0,0,0,0,0,0,2159,0,0,0,0,0,None
DBMK,City,0,0,0,0,0,0,0,0,0,0,0,23742,None
DEAN,instagram,0,0,0,0,511456,0,255728,0,0,0,0,0,None
DEAN,love,0,0,0,0,661,0,0,0,0,0,0,0,None
DEHA INC.,C63 (800mg),0,0,0,0,87799,0,0,0,0,0,0,0,None
DEHA INC.,Her Gunum Ayri Bir Dert,0,0,0,1640,0,0,0,0,0,0,0,0,None
DEHA INC.,PARALARI KATLA,0,0,0,152680,0,230713,100842,82350,495708,0,17906,120668,None
DEHA INC.,PHONK (200mg),0,0,0,55490,0,0,74610,0,0,0,0,0,None
DEHA INC.,TALIBANA,408320,46997,0,938,261793,57353,402714,158052,3284,0,279046,13583,None
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),0,0,0,0,204173,0,0,0,0,0,0,0,None
DJ LILLI,will u die w me?,0,57306,149847,0,0,0,0,0,0,0,0,67434,None
DJ Scheme,Blue Bills (feat. $NOT & Fenix Flexin),0,0,0,0,0,0,0,0,0,0,5055,0,None
DJ Scheme,E-ER (feat. Lil Yachty),1088,0,0,0,0,0,0,0,917,0,260885,3421,viral rap
DJ Snake,You Know You Like It,0,0,0,0,9963,0,0,0,0,0,0,0,None
DOGGYFASTTT,PEEKABOO,0,0,0,0,0,127501,1671,0,81915,2298,0,1791,None
DPR IAN,Don't Go Insane,0,0,0,0,0,0,0,0,0,0,0,168192,k-rap
DPR IAN,Dope Lovers,0,400746,0,1536,15120,277,0,0,0,0,0,204042,None
DPR IAN,MITO,0,99040,0,1536,3935,99040,0,0,0,0,0,279632,None
DPR IAN,Nerves,0,195013,0,195013,195013,0,0,0,0,0,0,390026,None
DPR IAN,No Blueberries,0,370212,0,185106,0,0,0,0,0,0,0,210266,None
DPR IAN,No Silhouette,0,149013,0,149012,149013,2901,275444,0,0,0,0,298026,None
DPR IAN,Peanut Butter & Tears,0,0,0,0,0,0,0,72960,0,0,1393,0,k-rap
DPR IAN,Scaredy Cat,0,170800,252650,190490,341600,1279,1068,0,0,0,0,299247,None
DPR IAN,So Beautiful,0,374452,0,4117,187226,1066,145342,0,0,0,0,187226,None
DPR IAN,Welcome To The Show,0,205213,0,0,2480,0,5220,0,0,0,0,20472,None
DPR LIVE,Diamonds + And Pearls,83335,219586,87707,0,0,0,0,0,0,0,0,0,None
DPR LIVE,Know Me (Feat. DEAN),0,0,0,0,0,137029,0,0,125000,0,1685,0,korean r&b
DPR LIVE,Martini Blue,0,0,0,0,0,0,0,0,0,0,195204,9535,korean r&b
DPR LIVE,Text Me,0,0,0,0,1741,0,0,0,0,0,1486,0,korean r&b
DR. GABBA,Plasma,0,0,0,0,109610,0,0,0,0,0,0,0,None
"DUDE, MY DUDE",Loser,0,0,0,0,1290,853,0,0,0,0,0,0,None
DVRKHOLD,Sun,0,2970,0,4000,4689,0,0,0,0,0,0,8191,drift phonk
DVRST,Close Eyes,0,0,0,0,0,0,0,0,1578,0,0,1194,chill phonk
Da Poet,Sonbahar,0,0,0,0,0,0,0,0,0,0,98893,0,None
Dabro,Iunost',0,0,0,0,5178,0,0,0,0,0,0,0,None
Daddyphatsnaps,Spider-Man into the Spiderverse Rap,0,0,0,0,0,236536,0,0,0,0,5973,0,anime drill
Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],0,248413,0,0,0,0,0,0,0,975,4806,0,electro
Daft Punk,Instant Crush (feat. Julian Casablancas),0,0,0,0,0,338220,0,0,0,0,0,337560,electro
Daft Punk,The Writing of Fragments of Time (feat. Todd Edwards),0,0,28048,0,0,0,0,0,0,0,0,0,None
Daft Punk,Veridis Quo,1416,0,0,0,0,0,0,0,0,0,0,0,electro
Daikaiju,Jellyfish Sunrise,0,0,228507,0,0,0,0,0,0,0,0,0,None
Daisy Gray,Wicked Game,219659,0,0,0,12990,0,0,0,0,0,1600,0,None
Dalida,Paroles paroles,0,0,95616,0,0,0,0,0,0,0,0,0,None
Damien Rice,Cheers Darlin',0,4481,280,859,0,1486,0,0,0,0,0,0,irish rock
Dana Dentata,DO U LIKE ME NOW?,0,0,0,0,0,0,0,0,0,0,132040,0,None
Dance System,All I Wanna Do - Radio Edit,0,0,0,0,20990,0,0,0,0,0,0,0,None
Danger Mouse,Two Against One (feat. Jack White),0,0,0,0,0,0,0,0,0,0,0,53330,None
Danheim,Reida,8335,0,0,0,0,0,0,0,0,0,0,15125,None
Danheim,Temple of Odin,0,0,0,0,0,0,0,0,0,0,21046,3882,None
Daniel Caesar,Do You Like Me?,9760,0,0,0,0,0,0,227663,227663,998,1727,0,canadian contemporary r&b
Daniel Caesar,Get You (feat. Kali Uchis),0,0,0,0,3900,0,0,0,0,0,0,0,None
Daniel Caesar,Japanese Denim,0,108000,0,0,122950,270846,0,0,0,0,0,0,None
Daniel Caesar,Ocho Rios,3071,0,0,0,36653,0,0,0,0,0,0,0,canadian contemporary r&b
Daniel Caesar,Violet,0,0,0,0,0,144000,0,0,0,0,0,0,None
Daniel Licht,Corvo Trailer,0,0,0,0,0,62720,0,0,0,0,0,0,None
Daniel Paterok,Descending,0,0,0,0,240863,0,0,0,0,0,0,0,None
Daniel Pemberton,Across the Spider-Verse (Intro),0,0,0,0,0,0,279575,0,0,0,0,0,None
Daniel Pemberton,Across the Titles,0,0,0,0,0,12920,0,0,0,0,0,0,None
Daniel Pemberton,Back Where It All Started,0,0,0,0,0,0,13942,0,0,0,0,0,None
Daniel Pemberton,Cemetery Splat,0,0,0,0,0,0,8103,0,0,0,0,0,None
Daniel Pemberton,Comic Book,0,0,0,0,0,0,557,0,0,0,0,0,None
Daniel Pemberton,Destiny,0,0,0,0,0,0,0,0,0,0,0,0,None
Daniel Pemberton,Escape the Subway,0,0,0,0,0,0,5433,0,0,0,0,0,None
Daniel Pemberton,For the Love of MJ,0,0,0,0,0,0,464,0,0,0,0,0,None
Daniel Pemberton,Green Goblin Fight,0,0,0,0,0,0,20572,0,0,0,0,0,None
Daniel Pemberton,Gwen Enters the Spider-Verse,0,0,0,0,0,0,12608,0,0,0,0,0,None
Daniel Pemberton,Into the Spider-Verse,0,0,0,0,0,0,59766,0,0,0,0,0,None
Daniel Pemberton,Kingpin Clicks,0,0,0,0,0,0,2623,0,0,0,0,0,None
Daniel Pemberton,Kingpin Fight,0,0,0,0,0,0,182523,0,0,0,0,0,None
Daniel Pemberton,Mi Amor,0,0,0,0,0,79553,1439,0,0,0,0,0,None
Daniel Pemberton,My Name Is... Miles Morales,0,0,0,0,0,0,25122,0,0,0,0,0,None
Daniel Pemberton,My Name is.. Peter B. Parker,0,0,0,0,0,0,1927,0,0,0,0,0,None
Daniel Pemberton,Only One Spider-Man,0,0,0,0,0,4100,20829,0,0,0,0,0,None
Daniel Pemberton,Peter Enters the Spider-Verse,0,0,0,0,0,0,5596,0,0,0,0,0,None
Daniel Pemberton,Rest in Peace,0,0,0,0,0,0,4945,0,0,0,0,0,None
Daniel Pemberton,Security Guard,0,0,0,0,0,0,1369,0,0,0,0,0,None
Daniel Pemberton,Spider Training,0,0,0,0,0,0,1137,0,0,0,0,0,None
Daniel Pemberton,Spider-Man 2099 (Miguel O'Hara),0,0,0,0,0,62720,71893,0,0,0,0,0,None
Daniel Pemberton,Spider-Punk (Hobie Brown),0,0,0,0,0,0,11655,0,0,0,0,0,None
Daniel Pemberton,Spider-Woman (Gwen Stacy),0,0,0,0,0,0,109013,0,0,0,0,0,None
Daniel Pemberton,Spot Holes 1,0,0,0,0,0,0,80093,0,0,0,0,0,None
Daniel Pemberton,Spot Holes 2,0,0,0,0,0,0,31532,0,0,0,0,0,None
Daniel Pemberton,The Amazing Spider-Man,0,0,0,0,0,0,13281,0,0,0,0,0,None
Daniel Pemberton,The Collider,0,0,0,0,0,0,1880,0,0,0,0,0,None
Daniel Pemberton,The Prowler,0,0,0,0,0,0,167581,0,0,0,0,0,None
Daniel Pemberton,"Visions Brooklyn 1, 2, 3",0,0,0,0,0,0,3459,0,0,0,0,0,None
Daniel Pemberton,Vulture Meets Culture,0,0,0,0,0,0,99626,0,0,0,0,0,None
Danko,Pump It Up,1493,0,0,0,2275,0,0,0,0,0,5073,0,slap house
Danny Elfman,Alice's Theme,77845,0,0,0,0,3180,0,0,0,0,0,0,None
Danny Elfman,Main Titles,125459,0,0,0,0,0,0,1258,0,0,2692,0,orchestral soundtrack
Danny Elfman,The Piano Duet,0,0,0,0,113306,0,0,0,0,0,0,0,None
Danny Elfman,Victor's Piano Solo,1510,1091,1023,0,0,2460,0,0,0,0,0,0,orchestral soundtrack
Danny Knutelsky,Lady in the Wall,0,0,0,0,0,0,0,0,0,0,0,172767,None
Danzig,Mother,0,0,0,1439,0,0,0,204866,0,0,0,1370,alternative metal
Daphne Rubin-Vega,No Me Diga,0,0,0,0,0,0,0,0,0,0,2154,0,show tunes
Dario Moreno,"Her Aksam Votka, Raki Ve Sarap / Sarhos",0,0,0,184706,184706,0,0,0,0,0,0,0,None
Dario Moreno & Jo Moutet,Adieu Lisbonne (Original Mix),0,673,0,0,2437,1365,0,0,0,0,120698,0,None
Dark Moon Lilith,Eclipse,246463,0,0,0,0,0,0,0,0,0,0,0,None
Darkher,Moths,0,0,0,0,0,0,0,0,0,0,309920,0,None
Daryl Hall & John Oates,Maneater,705575,669166,0,39509,2679124,2040654,519123,1339316,1247686,274310,776297,56148,album rock
Daryl Hall & John Oates,Out of Touch,164730,0,0,0,0,0,0,0,0,0,0,0,None
Daughter,Witches,120770,0,0,0,0,2980,0,0,0,0,0,0,None
Daughter,Youth,4423,0,0,0,0,0,0,0,0,0,0,0,None
Dave,Sprinter,0,0,0,0,0,0,274189,0,0,2005,12142,0,uk hip hop
David Galea,Big Jet Plane (Remix),0,0,0,0,3840,0,0,0,0,0,0,0,None
David Guetta,Lovers on the Sun (feat. Sam Martin),0,193950,45200,0,0,203520,0,0,0,0,1280,0,big room
David Guetta,Memories (feat. Kid Cudi),0,0,832,0,0,0,2484,0,0,0,53186,0,big room
David Guetta,Say My Name,0,0,198946,0,0,0,0,0,0,0,0,0,None
David Kushner,Daylight,0,0,0,0,0,5840,0,0,2047,0,0,0,gen z singer-songwriter
David Kushner,Dead Man,0,0,0,0,0,0,0,0,0,0,274870,0,None
David O'Dowda,The Fault Lines,0,0,0,0,0,166394,0,0,0,0,0,0,None
Davido,UNAVAILABLE (feat. Musa Keys),0,0,0,0,0,180158,0,0,0,0,23964,0,afrobeats
Dead Man's Bones,Werewolf Heart,89120,0,0,0,0,0,0,0,0,0,0,0,None
Dead Or Alive,You Spin Me Round (Like a Record),0,0,0,0,0,0,0,0,0,0,0,27690,None
Dead Poet Society,.SALT.,0,0,0,0,0,0,0,0,0,0,0,1983,None
Dead Poet Society,.haunted.,0,3598,0,0,0,0,0,0,0,0,0,0,boston indie
Dead Poet Society,American Blood,0,0,0,0,0,0,0,0,0,0,0,3455,None
Declan McKenna,Sympathy,0,0,0,0,0,0,165845,0,0,0,0,0,None
Dede Efendi,Ey But - I Nev-Eda Olmusum Muptela,0,0,0,209488,0,0,0,0,0,0,0,0,None
Dedubluman,Belki,375900,0,0,0,0,0,0,0,73978,163450,0,0,turkce slow sarkilar
Dedubluman,Belki - Akustik,0,0,0,0,0,0,73471,0,0,0,0,0,None
Dedubluman,Bir Ihtimal Halim,0,0,0,0,0,0,0,0,0,0,134595,0,None
Dedubluman,Ruya Gibi,496448,0,0,0,0,0,0,0,0,0,0,0,None
Dedubluman,Sakladigin Bir Seyler Var,544998,0,0,0,0,0,199210,0,206227,0,393600,0,turkce slow sarkilar
Deep Throat Choir,Hey Sister,265728,0,0,0,0,0,0,0,0,0,0,0,None
Deeperise,Raf,0,1416,2210,0,0,0,0,0,1983,0,1532,0,turkish deep house
Defa,Biraktim,0,0,0,0,0,0,0,182482,0,0,0,0,new school turkce rap
Defkhan,Onlarla konusuyorum,0,0,0,0,0,0,0,0,0,0,0,644579,None
Deftones,Be Quiet and Drive (Far Away),228877,0,0,0,0,0,0,0,831,0,0,3605,alternative metal
Deftones,Change (In the House of Flies),0,0,0,0,0,0,3686,0,0,0,98811,0,alternative metal
Deftones,My Own Summer (Shove It),0,0,0,0,0,0,218290,0,0,0,0,0,None
Deftones,Sextape,0,0,0,0,0,143143,3285,0,0,0,0,0,alternative metal
Deftones,Simple Man - 2005 Remaster,0,0,0,0,0,0,0,0,0,14634,0,0,None
Delinquent Habits,Return of the Tres,0,0,125683,0,0,23580,0,0,1215,0,75477,254640,chicano rap
Delta Rae,I Will Never Die,88072,0,0,0,0,0,144938,0,0,0,0,0,None
Demet Akalin,Nazar,0,0,0,0,0,0,0,0,0,0,217776,0,None
Dengbejan,Eman Eman,0,0,0,0,0,0,0,0,0,69417,0,0,None
Dengesiz Herifler,Neden Bilemem,0,0,0,0,0,0,0,0,0,0,0,0,None
Deniz Seki,Masal,0,0,0,0,0,0,0,0,0,0,0,0,None
Deniz Sungur,Soyle,38834,0,2218,0,998,3250,109915,0,0,0,0,0,None
Deniz Tekin,Bende Bir Problem Var,0,0,227773,441227,1871967,632917,454736,1036136,229053,0,0,98568,turkish alt pop
Deniz Tekin,Gunese Dogru,0,0,0,0,104162,0,0,0,0,0,0,0,None
Deniz Tekin,Umrumda Degil,0,0,0,0,79070,0,0,0,0,0,0,0,None
Deniz Tekin,Uyumsuz,0,0,0,0,0,0,0,0,469,0,0,0,turkish alt pop
Deniz Tekin,Yildizlar,0,2345,0,0,0,682,0,0,0,0,0,0,None
Deniz Tekin,Istikbal Mahkemeleri,4713,1300,896,0,0,2623,0,0,0,1857,0,0,turkish alt pop
Denzel Curry,Walkin,278911,0,0,0,14609,0,0,0,682,0,1023,1386,dark trap
Deorro,Five Hours,0,1346,0,0,0,2368,7875,0,0,0,0,0,dutch house
Depeche Mode,A Question of Lust - Single Version,0,0,0,0,0,0,0,0,267333,0,0,0,None
Depeche Mode,A Question of Time,0,0,0,0,0,0,0,64960,0,0,0,0,None
Depeche Mode,Behind the Wheel,0,0,0,0,0,0,0,241213,244071,0,0,0,None
Depeche Mode,Condemnation - Single Version,0,0,0,0,0,0,0,0,201333,0,0,0,None
Depeche Mode,Enjoy the Silence,255133,0,7964,0,0,0,0,2538,917,0,0,111209,dance rock
Depeche Mode,Everything Counts,0,0,0,0,0,0,0,0,398333,0,0,398333,None
Depeche Mode,Home,0,0,0,0,0,0,0,83570,0,0,0,0,None
Depeche Mode,Just Can't Get Enough,206776,0,0,0,0,0,0,0,0,0,0,0,None
Depeche Mode,Little 15 - Single Version,0,0,0,0,0,0,0,26410,0,0,0,0,None
Depeche Mode,My Favourite Stranger - Ela Minus Remix,0,0,0,0,0,0,0,0,0,0,228883,0,None
Depeche Mode,Never Let Me Down Again,0,0,0,0,0,0,0,444351,586061,0,0,0,None
Depeche Mode,Only When I Lose Myself,0,0,0,0,0,0,0,0,275760,0,0,0,None
Depeche Mode,Personal Jesus - Single Version,0,0,0,0,0,0,0,59104,224933,0,0,224933,None
Depeche Mode,Policy of Truth,164830,0,0,0,0,0,0,313293,313293,0,0,313293,None
Depeche Mode,Useless,0,0,0,0,0,0,0,0,96785,0,0,0,None
Depeche Mode,Walking in My Shoes,0,0,0,0,0,0,0,0,301720,0,0,0,None
Depeche Mode,"World In My Eyes - 7"" Version",0,0,0,0,0,0,0,168498,0,0,0,0,None
Derek & The Dominos,Layla,0,0,1790,0,181296,116449,45865,0,0,0,0,0,album rock
Derivakat,REVIVED,0,0,0,0,0,0,0,0,0,0,3070,0,None
Derya Ulug,Sana Cikiyor Yollar - Kaderimin Oyunu Orijinal Dizi Muzigi,600677,0,0,0,0,0,410070,0,1962,0,0,0,turkish pop
Des Rocs,Suicide Romantics,0,0,0,0,0,0,0,0,0,0,0,23807,modern alternative rock
Destiny's Child,Say My Name,5783,0,0,0,0,0,3393,1194,0,0,0,0,dance pop
Destroy Boys,Fences,0,0,0,0,0,0,238040,0,0,0,0,0,None
Devendra Banhart,A Sight to Behold,0,0,0,0,0,0,0,0,0,0,0,1600,None
Dexcell,Freefall,0,0,0,0,0,0,0,290344,0,0,0,0,None
Diddy,Another One Of Me (feat. 21 Savage),0,0,0,0,0,0,0,0,45504,0,0,0,None
Dido,Thank You,0,2577,30449,0,0,0,0,4501,0,0,0,0,None
Didomido,Nimet,0,0,0,0,0,0,131918,0,0,0,0,0,None
Die Antwoord,Strunk,1277,0,0,0,0,0,0,0,0,0,0,0,african rock
Die Antwoord,Ugly Boy,0,45683,348,0,39436,0,0,213607,0,0,0,0,african rock
Diego,Anlamak Zor,0,0,0,0,89327,0,0,0,0,0,0,0,None
Dilan Balkay,Derken,0,0,43301,0,0,0,0,0,0,0,0,0,None
Dilan Balkay,Hepsi Kafamda,0,0,1045,0,0,0,0,0,0,0,0,0,None
Dilan Balkay,Tamam,0,0,0,0,3900,0,0,0,0,0,0,0,None
Dilber Ay,Tavuklari Pisirmisem / Aksama Gelecegim,0,0,0,0,0,0,0,0,0,0,128490,0,None
Dion & The Belmonts,A Teenager In Love,0,317550,0,0,0,768,0,24789,0,0,16741,0,brill building pop
Dion & The Belmonts,Wonderful Girl,0,0,0,0,0,0,0,0,0,0,15000,0,None
Dipnot,Palamar,0,0,0,0,0,0,0,0,0,0,26935,0,None
Dire Straits,Money For Nothing,111125,0,0,0,0,0,0,0,0,0,0,19306,album rock
Dirty Pretty Things,Bang Bang You're Dead,0,0,0,0,155320,0,0,0,0,0,0,0,None
Diyar Pala,Anla,179419,183203,0,0,157499,42148,311508,0,345508,65503,539386,0,None
Diyar Pala,Bana Ne,0,0,0,0,0,0,188290,0,0,0,0,0,None
Diyar Pala,Bensiz Yapama,0,25238,0,93506,0,96571,163605,4060,16038,0,200013,2111,None
Diyar Pala,Pompalamasyon,0,0,0,0,0,0,0,0,0,64426,0,0,None
Diyar Pala,Uzak Ol,177502,0,0,0,0,0,0,0,0,0,532506,586876,None
Diyar Pala,Yesilimi Ver,0,0,0,0,0,0,195588,0,0,0,517909,0,None
Doja Cat,Attention,0,0,0,0,0,0,277043,0,789,0,0,0,None
Doja Cat,Balut,0,0,0,0,0,0,0,0,207506,0,0,0,None
Doja Cat,Kiss Me More (feat. SZA),0,0,0,0,0,14250,0,0,0,0,0,0,None
Doja Cat,Need to Know,0,0,0,0,210560,0,0,0,0,0,0,0,None
Doja Cat,Paint The Town Red,0,0,0,0,0,0,0,231750,231750,0,0,0,None
Doja Cat,Rules,0,0,0,0,0,0,0,0,1493,0,0,0,None
Doja Cat,Say So,0,0,0,0,0,0,0,0,237893,0,0,0,None
Doja Cat,So High,0,2600,661,0,5670,0,0,0,0,0,0,0,None
Doja Cat,Streets,0,0,0,0,1557,0,0,0,226986,0,0,0,None
Doja Cat,Tia Tamera (feat. Rico Nasty),0,0,0,0,211013,0,0,0,576,0,0,0,None
Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),0,0,0,0,182906,0,0,0,0,0,0,0,None
Doja Cat,Woman,0,0,0,0,0,0,0,0,172626,0,0,0,None
Dolly Parton,9 to 5,0,0,0,0,0,162466,0,0,0,0,0,0,None
Dolly Parton,Jolene,0,928,0,0,1486,0,0,0,0,0,0,1216,classic country pop
Dolu Kadehi Ters Tut,#22,0,0,0,0,154661,172991,0,0,0,0,0,0,None
Dolu Kadehi Ters Tut,#24,0,0,0,0,0,0,0,80227,0,0,0,0,None
Dolu Kadehi Ters Tut,Aldattim,0,79109,0,145621,0,0,0,208494,0,0,0,0,None
Dolu Kadehi Ters Tut,Aldattin Mi,0,0,0,0,203624,203624,0,162024,0,0,0,0,None
Dolu Kadehi Ters Tut,Anamiz Babamiz Yok Deriz,0,197694,0,0,0,0,0,0,0,0,0,0,None
